sku_id,category,weight_kg,temp_req,is_fragile,current_slot,weight_flag,category_median,weight_ratio,decimal_drift_flag,corrupt_weight_flag,ghost_inventory_flag
SKU-10258,Groceries,3.45,Ambient,True,D17-E-01,OK,5.03,0.6858846918489065,False,False,False
SKU-10259,Dairy,5.48,Frozen,True,E03-A-15,OK,6.18,0.8867313915857606,False,False,False
SKU-10260,Dairy,6.33,Refrigerated,False,B13-D-11,OK,6.18,1.0242718446601942,False,False,False
SKU-10261,Frozen,1.7,Ambient,False,E07-C-19,OK,5.91,0.2876480541455161,False,False,False
SKU-10262,Dairy,10.67,Refrigerated,False,F04-A-02,OK,6.18,1.726537216828479,False,False,False
SKU-10263,Beverages,4.82,Ambient,False,E22-E-10,OK,5.57,0.8653500897666069,False,False,False
SKU-10264,Snacks,8.51,Ambient,False,A06-B-14,OK,6.9399999999999995,1.2262247838616716,False,False,False
SKU-10265,Frozen,9.56,Ambient,False,F18-A-16,OK,5.91,1.6175972927241964,False,False,False
SKU-10266,Dairy,0.86,Ambient,False,F07-D-06,OK,6.18,0.13915857605177995,False,False,False
SKU-10267,Health,3.84,Ambient,False,B08-C-07,OK,6.9,0.5565217391304347,False,False,False
SKU-10268,Dairy,9.11,Ambient,False,A10-D-04,OK,6.18,1.4741100323624596,False,False,False
SKU-10269,Dairy,11.49,Frozen,False,D17-F-04,OK,6.18,1.8592233009708738,False,False,False
SKU-10270,Frozen,10.64,Ambient,False,B14-B-11,OK,5.91,1.8003384094754653,False,False,False
SKU-10271,Groceries,3.77,Ambient,False,F20-B-10,OK,5.03,0.7495029821073559,False,False,False
SKU-10272,Dairy,2.19,Ambient,False,A02-D-03,OK,6.18,0.35436893203883496,False,False,False
SKU-10273,Groceries,3.32,Ambient,False,D05-A-08,OK,5.03,0.6600397614314115,False,False,False
SKU-10274,Beverages,11.37,Ambient,False,F25-B-03,OK,5.57,2.0412926391382404,False,False,False
SKU-10275,Groceries,5.74,Frozen,False,D20-F-10,OK,5.03,1.1411530815109343,False,False,False
SKU-10276,Health,7.56,Ambient,False,D13-D-08,OK,6.9,1.0956521739130434,False,False,False
SKU-10277,Frozen,9.06,Ambient,False,A22-D-16,OK,5.91,1.5329949238578682,False,False,False
SKU-10278,Frozen,8.65,Refrigerated,False,F05-E-02,OK,5.91,1.463620981387479,False,False,False
SKU-10279,Health,3.33,Frozen,False,B22-E-15,OK,6.9,0.4826086956521739,False,False,False
SKU-10280,Dairy,6.11,Refrigerated,False,B05-A-10,OK,6.18,0.9886731391585761,False,False,False
SKU-10281,Health,7.6,Frozen,False,B21-B-07,OK,6.9,1.1014492753623186,False,False,False
SKU-10282,Groceries,3.89,Ambient,False,D19-F-09,OK,5.03,0.7733598409542743,False,False,False
SKU-10283,Groceries,10.05,Ambient,False,D06-F-02,OK,5.03,1.9980119284294235,False,False,False
SKU-10284,Dairy,6.84,Ambient,False,E09-D-20,OK,6.18,1.1067961165048543,False,False,False
SKU-10285,Frozen,10.32,Refrigerated,True,C06-C-06,OK,5.91,1.7461928934010151,False,False,False
SKU-10286,Dairy,10.73,Ambient,False,D18-C-19,OK,6.18,1.7362459546925568,False,False,False
SKU-10287,Dairy,3.31,Ambient,True,D21-E-03,OK,6.18,0.5355987055016181,False,False,False
SKU-10288,Snacks,4.17,Refrigerated,False,A09-C-08,OK,6.9399999999999995,0.600864553314121,False,False,False
SKU-10289,Dairy,1.25,Ambient,False,B16-F-15,OK,6.18,0.2022653721682848,False,False,False
SKU-10290,Beverages,3.2,Frozen,False,A12-B-06,OK,5.57,0.5745062836624776,False,False,False
SKU-10291,Groceries,1.35,Ambient,False,C12-C-03,OK,5.03,0.268389662027833,False,False,False
SKU-10292,Dairy,5.6,Refrigerated,False,E22-A-10,OK,6.18,0.9061488673139159,False,False,False
SKU-10293,Frozen,4.96,Ambient,False,C06-A-13,OK,5.91,0.8392554991539762,False,False,False
SKU-10294,Frozen,6.11,Ambient,False,C08-B-06,OK,5.91,1.0338409475465313,False,False,False
SKU-10295,Beverages,8.01,Frozen,False,A10-E-05,OK,5.57,1.4380610412926391,False,False,False
SKU-10296,Snacks,0.92,Ambient,True,A25-B-18,OK,6.9399999999999995,0.1325648414985591,False,False,False
SKU-10297,Groceries,5.89,Refrigerated,False,E25-F-14,OK,5.03,1.1709741550695825,False,False,False
SKU-10298,Snacks,9.5,Refrigerated,False,C08-C-09,OK,6.9399999999999995,1.3688760806916427,False,False,False
SKU-10299,Beverages,5.16,Frozen,False,E24-A-18,OK,5.57,0.926391382405745,False,False,False
SKU-10300,Frozen,0.81,Ambient,False,A08-D-10,OK,5.91,0.13705583756345177,False,False,False
SKU-10301,Beverages,1.25,Ambient,True,A06-B-01,OK,5.57,0.2244165170556553,False,False,False
SKU-10302,Beverages,8.44,Refrigerated,False,F23-F-08,OK,5.57,1.5152603231597843,False,False,False
SKU-10303,Snacks,8.49,Ambient,False,A19-C-06,OK,6.9399999999999995,1.223342939481268,False,False,False
SKU-10304,Groceries,1.65,Ambient,False,F15-C-19,OK,5.03,0.3280318091451292,False,False,False
SKU-10305,Frozen,6.71,Frozen,False,E07-C-04,OK,5.91,1.135363790186125,False,False,False
SKU-10306,Groceries,6.58,Frozen,False,A11-F-17,OK,5.03,1.3081510934393639,False,False,False
SKU-10307,Snacks,10.68,Ambient,False,E14-E-08,OK,6.9399999999999995,1.5389048991354468,False,False,False
SKU-10308,Beverages,3.23,Ambient,False,D14-F-07,OK,5.57,0.5798922800718133,False,False,False
SKU-10309,Health,2.5,Frozen,False,C18-D-14,OK,6.9,0.36231884057971014,False,False,False
SKU-10310,Groceries,0.63,Frozen,False,B01-F-02,OK,5.03,0.12524850894632206,False,False,False
SKU-10311,Dairy,5.24,Refrigerated,False,F19-A-14,OK,6.18,0.8478964401294499,False,False,False
SKU-10312,Frozen,7.72,Ambient,False,D10-B-01,OK,5.91,1.3062605752961083,False,False,False
SKU-10313,Dairy,9.19,Ambient,False,B10-D-04,OK,6.18,1.4870550161812297,False,False,False
SKU-10314,Dairy,11.11,Ambient,False,E15-D-14,OK,6.18,1.7977346278317152,False,False,False
SKU-10315,Dairy,11.07,Refrigerated,False,C02-A-10,OK,6.18,1.7912621359223302,False,False,False
SKU-10316,Beverages,7.51,Frozen,False,E15-E-01,OK,5.57,1.348294434470377,False,False,False
SKU-10317,Snacks,7.55,Ambient,False,B20-C-05,OK,6.9399999999999995,1.0878962536023056,False,False,False
SKU-10318,Dairy,10.77,Ambient,False,F22-A-07,OK,6.18,1.7427184466019419,False,False,False
SKU-10319,Dairy,10.01,Refrigerated,True,F24-A-11,OK,6.18,1.6197411003236246,False,False,False
SKU-10320,Beverages,10.55,Refrigerated,True,C22-F-07,OK,5.57,1.8940754039497307,False,False,False
SKU-10321,Dairy,4.1,Frozen,False,E15-E-16,OK,6.18,0.6634304207119741,False,False,False
SKU-10322,Dairy,1.25,Refrigerated,True,B20-A-01,OK,6.18,0.2022653721682848,False,False,False
SKU-10323,Groceries,4.48,Ambient,False,F16-A-11,OK,5.03,0.8906560636182903,False,False,False
SKU-10324,Health,8.41,Ambient,False,F25-D-01,OK,6.9,1.218840579710145,False,False,False
SKU-10325,Groceries,2.43,Ambient,False,B09-E-09,OK,5.03,0.4831013916500994,False,False,False
SKU-10326,Frozen,2.28,Ambient,False,F25-E-16,OK,5.91,0.3857868020304568,False,False,False
SKU-10327,Frozen,10.14,Frozen,False,B25-A-18,OK,5.91,1.715736040609137,False,False,False
SKU-10328,Dairy,11.62,Refrigerated,True,E01-A-09,OK,6.18,1.8802588996763754,False,False,False
SKU-10329,Beverages,11.65,Ambient,True,E01-E-09,OK,5.57,2.0915619389587072,False,False,False
SKU-10330,Groceries,10.71,Ambient,False,E17-C-05,OK,5.03,2.1292246520874754,False,False,False
SKU-10331,Snacks,10.86,Frozen,False,E07-E-06,OK,6.9399999999999995,1.564841498559078,False,False,False
SKU-10332,Groceries,4.14,Ambient,False,B25-A-01,OK,5.03,0.8230616302186877,False,False,False
SKU-10333,Health,1.19,Refrigerated,False,C19-A-06,OK,6.9,0.17246376811594202,False,False,False
SKU-10334,Dairy,7.32,Ambient,True,A23-A-19,OK,6.18,1.1844660194174759,False,False,False
SKU-10335,Snacks,1.8,Ambient,False,A14-A-10,OK,6.9399999999999995,0.25936599423631124,False,False,False
SKU-10336,Dairy,4.23,Refrigerated,False,B25-B-05,OK,6.18,0.6844660194174759,False,False,False
SKU-10337,Snacks,8.89,Frozen,False,D13-A-08,OK,6.9399999999999995,1.2809798270893373,False,False,False
SKU-10338,Snacks,7.08,Refrigerated,False,D05-F-18,OK,6.9399999999999995,1.0201729106628243,False,False,False
SKU-10339,Frozen,10.26,Ambient,False,B04-F-07,OK,5.91,1.7360406091370557,False,False,False
SKU-10340,Beverages,5.7,Frozen,False,B05-A-15,OK,5.57,1.0233393177737882,False,False,False
SKU-10341,Frozen,0.8,Refrigerated,False,F06-D-17,OK,5.91,0.1353637901861252,False,False,False
SKU-10342,Dairy,5.85,Ambient,False,C12-A-10,OK,6.18,0.9466019417475728,False,False,False
SKU-10343,Snacks,5.21,Frozen,False,B13-F-01,OK,6.9399999999999995,0.7507204610951009,False,False,False
SKU-10344,Beverages,2.07,Ambient,False,E08-E-17,OK,5.57,0.3716337522441651,False,False,False
SKU-10345,Snacks,9.17,Ambient,False,F01-D-02,OK,6.9399999999999995,1.3213256484149856,False,False,False
SKU-10346,Health,11.88,Frozen,False,F21-C-15,OK,6.9,1.7217391304347827,False,False,False
SKU-10347,Groceries,1.59,Ambient,False,E07-B-06,OK,5.03,0.31610337972166996,False,False,False
SKU-10348,Beverages,10.16,Refrigerated,False,D16-C-05,OK,5.57,1.8240574506283662,False,False,False
SKU-10349,Dairy,4.96,Frozen,False,D10-E-06,OK,6.18,0.8025889967637541,False,False,False
SKU-10350,Groceries,7.85,Ambient,False,B03-D-04,OK,5.03,1.5606361829025843,False,False,False
SKU-10351,Snacks,3.04,Frozen,False,C17-B-08,OK,6.9399999999999995,0.43804034582132567,False,False,False
SKU-10352,Dairy,5.9,Ambient,False,D05-E-20,OK,6.18,0.9546925566343043,False,False,False
SKU-10353,Groceries,11.75,Ambient,False,B20-E-11,OK,5.03,2.335984095427435,False,False,False
SKU-10354,Groceries,2.37,Frozen,False,E21-E-11,OK,5.03,0.4711729622266402,False,False,False
SKU-10355,Health,2.27,Ambient,False,B18-F-04,OK,6.9,0.3289855072463768,False,False,False
SKU-10356,Snacks,0.68,Refrigerated,False,C06-F-13,OK,6.9399999999999995,0.09798270893371759,False,False,False
SKU-10357,Frozen,7.34,Ambient,False,A02-E-02,OK,5.91,1.2419627749576987,False,False,False
SKU-10358,Frozen,10.67,Ambient,False,F07-F-11,OK,5.91,1.805414551607445,False,False,False
SKU-10359,Dairy,11.28,Ambient,False,D01-B-02,OK,6.18,1.825242718446602,False,False,False
SKU-10360,Groceries,10.12,Frozen,False,C05-B-16,OK,5.03,2.011928429423459,False,False,False
SKU-10361,Health,2.31,Ambient,False,F21-C-05,OK,6.9,0.3347826086956522,False,False,False
SKU-10362,Health,11.47,Ambient,False,D09-C-18,OK,6.9,1.6623188405797102,False,False,False
SKU-10363,Beverages,3.4,Ambient,False,F19-F-10,OK,5.57,0.6104129263913823,False,False,False
SKU-10364,Groceries,2.65,Ambient,False,D11-C-11,OK,5.03,0.5268389662027833,False,False,False
SKU-10365,Snacks,10.54,Ambient,False,A01-D-16,OK,6.9399999999999995,1.5187319884726225,False,False,False
SKU-10366,Dairy,6.14,Ambient,False,F08-E-09,OK,6.18,0.9935275080906149,False,False,False
SKU-10367,Snacks,6.56,Refrigerated,False,A19-F-20,OK,6.9399999999999995,0.9452449567723343,False,False,False
SKU-10368,Groceries,1.51,Ambient,True,C15-E-13,OK,5.03,0.30019880715705766,False,False,False
SKU-10369,Frozen,8.19,Ambient,True,B21-A-19,OK,5.91,1.3857868020304567,False,False,False
SKU-10370,Beverages,8.93,Refrigerated,False,B11-E-17,OK,5.57,1.6032315978456013,False,False,False
SKU-10371,Frozen,0.58,Frozen,False,C22-E-18,OK,5.91,0.09813874788494077,False,False,False
SKU-10372,Groceries,10.03,Ambient,False,A12-C-18,OK,5.03,1.9940357852882702,False,False,False
SKU-10373,Snacks,1.18,Ambient,False,B24-A-20,OK,6.9399999999999995,0.17002881844380405,False,False,False
SKU-10374,Snacks,9.4,Ambient,False,C12-E-06,OK,6.9399999999999995,1.3544668587896256,False,False,False
SKU-10375,Groceries,1.64,Ambient,False,F08-C-15,OK,5.03,0.32604373757455263,False,False,False
SKU-10376,Health,0.59,Frozen,False,B22-D-19,OK,6.9,0.08550724637681159,False,False,False
SKU-10377,Frozen,2.41,Frozen,False,A19-A-07,OK,5.91,0.4077834179357022,False,False,False
SKU-10378,Groceries,4.43,Refrigerated,False,C23-B-11,OK,5.03,0.8807157057654075,False,False,False
SKU-10379,Snacks,1.91,Refrigerated,False,C13-E-09,OK,6.9399999999999995,0.27521613832853026,False,False,False
SKU-10380,Groceries,4.52,Refrigerated,False,C10-C-20,OK,5.03,0.8986083499005962,False,False,False
SKU-10381,Dairy,5.27,Frozen,True,C08-B-02,OK,6.18,0.8527508090614886,False,False,False
SKU-10382,Beverages,6.55,Refrigerated,True,F02-C-14,OK,5.57,1.1759425493716336,False,False,False
SKU-10383,Health,7.4,Refrigerated,True,D19-A-11,OK,6.9,1.0724637681159421,False,False,False
SKU-10384,Dairy,4.85,Frozen,False,F23-C-03,OK,6.18,0.7847896440129449,False,False,False
SKU-10385,Snacks,4.74,Ambient,False,B10-D-05,OK,6.9399999999999995,0.6829971181556197,False,False,False
SKU-10386,Beverages,3.18,Frozen,False,B25-E-05,OK,5.57,0.5709156193895871,False,False,False
SKU-10387,Beverages,11.15,Ambient,False,C11-E-09,OK,5.57,2.001795332136445,False,False,False
SKU-10388,Groceries,4.4,Ambient,False,D02-F-03,OK,5.03,0.874751491053678,False,False,False
SKU-10389,Beverages,2.92,Ambient,False,D12-D-02,OK,5.57,0.5242369838420108,False,False,False
SKU-10390,Health,4.36,Refrigerated,False,B02-B-07,OK,6.9,0.6318840579710145,False,False,False
SKU-10391,Frozen,3.99,Refrigerated,True,D22-F-03,OK,5.91,0.6751269035532995,False,False,False
SKU-10392,Beverages,11.52,Frozen,True,A08-E-16,OK,5.57,2.068222621184919,False,False,False
SKU-10393,Health,2.58,Ambient,False,D16-F-02,OK,6.9,0.3739130434782609,False,False,False
SKU-10394,Snacks,2.33,Refrigerated,True,B24-F-01,OK,6.9399999999999995,0.33573487031700294,False,False,False
SKU-10395,Snacks,2.03,Frozen,False,B15-A-11,OK,6.9399999999999995,0.292507204610951,False,False,False
SKU-10396,Snacks,1.31,Refrigerated,False,E22-B-13,OK,6.9399999999999995,0.18876080691642652,False,False,False
SKU-10397,Frozen,5.91,Frozen,False,B05-A-16,OK,5.91,1.0,False,False,False
SKU-10398,Dairy,4.86,Ambient,False,F02-D-20,OK,6.18,0.7864077669902914,False,False,False
SKU-10399,Dairy,9.04,Ambient,False,F22-E-05,OK,6.18,1.4627831715210355,False,False,False
SKU-10400,Snacks,9.12,Refrigerated,True,F02-F-14,OK,6.9399999999999995,1.314121037463977,False,False,False
SKU-10401,Dairy,10.17,Ambient,False,D16-F-12,OK,6.18,1.6456310679611652,False,False,False
SKU-10402,Frozen,0.64,Ambient,False,B21-A-17,OK,5.91,0.10829103214890017,False,False,False
SKU-10403,Dairy,11.65,Ambient,False,E04-C-20,OK,6.18,1.8851132686084144,False,False,False
SKU-10404,Dairy,2.59,Refrigerated,False,A02-E-01,OK,6.18,0.4190938511326861,False,False,False
SKU-10405,Beverages,0.53,Ambient,False,F25-F-08,OK,5.57,0.09515260323159784,False,False,False
SKU-10406,Snacks,2.11,Refrigerated,False,D11-E-19,OK,6.9399999999999995,0.30403458213256485,False,False,False
SKU-10407,Frozen,11.17,Ambient,False,C07-C-01,OK,5.91,1.8900169204737731,False,False,False
SKU-10408,Health,0.8,Ambient,False,D18-F-09,OK,6.9,0.11594202898550725,False,False,False
SKU-10409,Frozen,8.66,Ambient,False,C10-D-06,OK,5.91,1.4653130287648055,False,False,False
SKU-10410,Dairy,10.91,Ambient,False,B25-B-14,OK,6.18,1.7653721682847898,False,False,False
SKU-10411,Groceries,2.96,Ambient,False,D11-B-09,OK,5.03,0.588469184890656,False,False,False
SKU-10412,Snacks,2.19,Ambient,True,B09-D-05,OK,6.9399999999999995,0.3155619596541787,False,False,False
SKU-10413,Beverages,5.99,Ambient,False,D02-D-02,OK,5.57,1.0754039497307002,False,False,False
SKU-10414,Frozen,9.8,Frozen,False,A13-A-06,OK,5.91,1.6582064297800339,False,False,False
SKU-10415,Health,10.95,Refrigerated,False,D02-B-09,OK,6.9,1.5869565217391302,False,False,False
SKU-10416,Dairy,4.83,Ambient,False,E12-E-02,OK,6.18,0.7815533980582525,False,False,False
SKU-10417,Snacks,10.62,Frozen,False,B03-F-17,OK,6.9399999999999995,1.5302593659942363,False,False,False
SKU-10418,Beverages,9.92,Frozen,False,D16-D-09,OK,5.57,1.7809694793536803,False,False,False
SKU-10419,Groceries,10.95,Refrigerated,False,A01-D-03,OK,5.03,2.176938369781312,False,False,False
SKU-10420,Health,5.66,Frozen,False,D23-E-19,OK,6.9,0.8202898550724638,False,False,False
SKU-10421,Snacks,1.89,Ambient,False,F14-B-18,OK,6.9399999999999995,0.2723342939481268,False,False,False
SKU-10422,Snacks,1.23,Ambient,False,A03-C-15,OK,6.9399999999999995,0.17723342939481268,False,False,False
SKU-10423,Snacks,5.03,Frozen,False,A23-A-18,OK,6.9399999999999995,0.7247838616714698,False,False,False
SKU-10424,Beverages,11.66,Frozen,False,D24-C-19,OK,5.57,2.0933572710951527,False,False,False
SKU-10425,Dairy,6.2,Ambient,False,F14-A-01,OK,6.18,1.0032362459546926,False,False,False
SKU-10426,Snacks,10.3,Frozen,False,D02-E-14,OK,6.9399999999999995,1.4841498559077813,False,False,False
SKU-10427,Frozen,8.28,Ambient,False,B11-F-12,OK,5.91,1.4010152284263957,False,False,False
SKU-10428,Health,11.7,Ambient,False,C17-C-01,OK,6.9,1.6956521739130432,False,False,False
SKU-10429,Health,10.45,Ambient,False,C24-A-15,OK,6.9,1.5144927536231882,False,False,False
SKU-10430,Health,2.37,Ambient,True,E25-B-06,OK,6.9,0.34347826086956523,False,False,False
SKU-10431,Dairy,3.28,Refrigerated,False,A22-E-18,OK,6.18,0.5307443365695793,False,False,False
SKU-10432,Groceries,10.85,Ambient,False,F22-E-13,OK,5.03,2.1570576540755466,False,False,False
SKU-10433,Snacks,8.99,Ambient,False,D24-A-12,OK,6.9399999999999995,1.2953890489913547,False,False,False
SKU-10434,Snacks,3.11,Refrigerated,False,C19-E-03,OK,6.9399999999999995,0.4481268011527378,False,False,False
SKU-10435,Snacks,11.55,Refrigerated,False,C08-E-10,OK,6.9399999999999995,1.6642651296829973,False,False,False
SKU-10436,Frozen,1.88,Refrigerated,False,B07-A-07,OK,5.91,0.31810490693739424,False,False,False
SKU-10437,Beverages,5.21,Refrigerated,False,F24-F-13,OK,5.57,0.9353680430879712,False,False,False
SKU-10438,Beverages,2.67,Ambient,False,B14-D-10,OK,5.57,0.47935368043087967,False,False,False
SKU-10439,Groceries,4.14,Ambient,False,F08-F-10,OK,5.03,0.8230616302186877,False,False,False
SKU-10440,Dairy,4.15,Ambient,False,B15-E-11,OK,6.18,0.6715210355987056,False,False,False
SKU-10441,Groceries,6.0,Ambient,False,E06-F-19,OK,5.03,1.1928429423459244,False,False,False
SKU-10442,Health,3.3,Frozen,False,E01-F-05,OK,6.9,0.47826086956521735,False,False,False
SKU-10443,Groceries,1.13,Refrigerated,False,D16-B-20,OK,5.03,0.22465208747514906,False,False,False
SKU-10444,Health,8.28,Ambient,False,D20-D-17,OK,6.9,1.2,False,False,False
SKU-10445,Health,5.61,Frozen,False,D10-C-01,OK,6.9,0.8130434782608695,False,False,False
SKU-10446,Groceries,5.66,Ambient,False,B20-C-16,OK,5.03,1.125248508946322,False,False,False
SKU-10447,Frozen,3.0,Ambient,False,E22-A-09,OK,5.91,0.5076142131979695,False,False,False
SKU-10448,Dairy,6.94,Refrigerated,False,A22-D-12,OK,6.18,1.1229773462783172,False,False,False
SKU-10449,Beverages,1.36,Ambient,False,B18-B-11,OK,5.57,0.24416517055655296,False,False,False
SKU-10450,Beverages,4.69,Frozen,False,C16-B-07,OK,5.57,0.8420107719928187,False,False,False
SKU-10451,Groceries,6.06,Ambient,False,C22-E-08,OK,5.03,1.2047713717693835,False,False,False
SKU-10452,Health,9.82,Ambient,False,C07-F-04,OK,6.9,1.4231884057971014,False,False,False
SKU-10453,Dairy,0.86,Ambient,False,D06-F-03,OK,6.18,0.13915857605177995,False,False,False
SKU-10454,Groceries,11.85,Refrigerated,False,C08-D-15,OK,5.03,2.3558648111332006,False,False,False
SKU-10455,Groceries,3.95,Frozen,False,B22-C-02,OK,5.03,0.7852882703777336,False,False,False
SKU-10456,Dairy,3.84,Frozen,False,B15-A-19,OK,6.18,0.6213592233009709,False,False,False
SKU-10457,Groceries,9.82,Ambient,False,C10-F-15,OK,5.03,1.952286282306163,False,False,False
SKU-10458,Health,9.39,Refrigerated,False,F20-F-02,OK,6.9,1.3608695652173912,False,False,False
SKU-10459,Beverages,3.5,Ambient,False,A03-A-04,OK,5.57,0.6283662477558348,False,False,False
SKU-10460,Groceries,3.06,Ambient,False,A22-F-13,OK,5.03,0.6083499005964215,False,False,False
SKU-10461,Health,5.63,Refrigerated,True,C08-D-13,OK,6.9,0.8159420289855072,False,False,False
SKU-10462,Health,2.75,Ambient,False,E08-C-18,OK,6.9,0.39855072463768115,False,False,False
SKU-10463,Dairy,9.09,Ambient,False,E06-C-09,OK,6.18,1.470873786407767,False,False,False
SKU-10464,Snacks,6.57,Frozen,False,F02-D-06,OK,6.9399999999999995,0.9466858789625361,False,False,False
SKU-10465,Dairy,1.45,Ambient,False,E04-F-04,OK,6.18,0.23462783171521037,False,False,False
SKU-10466,Groceries,0.95,Refrigerated,False,F12-B-06,OK,5.03,0.18886679920477134,False,False,False
SKU-10467,Snacks,9.58,Refrigerated,False,F21-F-04,OK,6.9399999999999995,1.3804034582132565,False,False,False
SKU-10468,Health,8.24,Frozen,True,A04-B-10,OK,6.9,1.1942028985507247,False,False,False
SKU-10469,Groceries,5.11,Frozen,False,F20-C-08,OK,5.03,1.0159045725646123,False,False,False
SKU-10470,Beverages,6.29,Ambient,False,F21-D-03,OK,5.57,1.1292639138240574,False,False,False
SKU-10471,Beverages,10.28,Ambient,False,E06-C-09,OK,5.57,1.845601436265709,False,False,False
SKU-10472,Groceries,2.13,Refrigerated,True,D25-E-08,OK,5.03,0.42345924453280315,False,False,False
SKU-10473,Frozen,2.05,Refrigerated,False,F04-D-10,OK,5.91,0.3468697123519458,False,False,False
SKU-10474,Beverages,10.88,Frozen,False,D16-C-16,OK,5.57,1.9533213644524237,False,False,False
SKU-10475,Dairy,6.33,Refrigerated,False,C06-E-12,OK,6.18,1.0242718446601942,False,False,False
SKU-10476,Dairy,6.81,Frozen,False,F02-A-04,OK,6.18,1.1019417475728155,False,False,False
SKU-10477,Health,9.98,Frozen,False,E18-C-05,OK,6.9,1.4463768115942028,False,False,False
SKU-10478,Beverages,5.15,Ambient,False,D24-E-16,OK,5.57,0.9245960502692998,False,False,False
SKU-10479,Dairy,2.79,Refrigerated,False,A23-E-10,OK,6.18,0.45145631067961167,False,False,False
SKU-10480,Frozen,9.64,Refrigerated,False,A14-B-17,OK,5.91,1.6311336717428089,False,False,False
SKU-10481,Groceries,6.62,Ambient,False,B15-F-12,OK,5.03,1.31610337972167,False,False,False
SKU-10482,Groceries,1.45,Ambient,False,A23-D-02,OK,5.03,0.28827037773359837,False,False,False
SKU-10483,Health,3.56,Frozen,True,D21-C-07,OK,6.9,0.5159420289855072,False,False,False
SKU-10484,Dairy,8.78,Refrigerated,False,F06-F-14,OK,6.18,1.4207119741100322,False,False,False
SKU-10485,Groceries,11.9,Refrigerated,False,B09-E-13,OK,5.03,2.3658051689860833,False,False,False
SKU-10486,Groceries,2.63,Refrigerated,False,D20-E-15,OK,5.03,0.5228628230616301,False,False,False
SKU-10487,Frozen,5.27,Ambient,False,A08-C-15,OK,5.91,0.8917089678510998,False,False,False
SKU-10488,Dairy,4.42,Frozen,False,C10-F-02,OK,6.18,0.7152103559870551,False,False,False
SKU-10489,Dairy,7.05,Ambient,False,C25-B-02,OK,6.18,1.1407766990291262,False,False,False
SKU-10490,Groceries,3.58,Refrigerated,True,A23-F-10,OK,5.03,0.7117296222664016,False,False,False
SKU-10491,Groceries,1.75,Frozen,False,E22-F-15,OK,5.03,0.34791252485089463,False,False,False
SKU-10492,Health,1.33,Frozen,False,B01-C-09,OK,6.9,0.1927536231884058,False,False,False
SKU-10493,Beverages,1.24,Refrigerated,False,A09-C-17,OK,5.57,0.22262118491921004,False,False,False
SKU-10494,Groceries,8.94,Refrigerated,False,E18-C-16,OK,5.03,1.7773359840954273,False,False,False
SKU-10495,Dairy,8.47,Ambient,False,D02-E-17,OK,6.18,1.370550161812298,False,False,False
SKU-10496,Beverages,11.66,Refrigerated,False,A18-B-05,OK,5.57,2.0933572710951527,False,False,False
SKU-10497,Frozen,1.23,Frozen,False,F24-E-05,OK,5.91,0.2081218274111675,False,False,False
SKU-10498,Beverages,7.79,Ambient,False,A24-E-14,OK,5.57,1.3985637342908437,False,False,False
SKU-10499,Beverages,9.3,Ambient,False,E18-E-14,OK,5.57,1.6696588868940754,False,False,False
SKU-10500,Frozen,1.34,Refrigerated,False,D14-A-15,OK,5.91,0.22673434856175972,False,False,False
SKU-10501,Dairy,5.46,Frozen,False,E25-F-19,OK,6.18,0.883495145631068,False,False,False
SKU-10502,Beverages,2.15,Frozen,False,E11-A-18,OK,5.57,0.3859964093357271,False,False,False
SKU-10503,Frozen,4.26,Ambient,False,E06-B-15,OK,5.91,0.7208121827411167,False,False,False
SKU-10504,Snacks,1.42,Ambient,True,D09-F-15,OK,6.9399999999999995,0.20461095100864554,False,False,False
SKU-10505,Snacks,5.49,Frozen,False,B21-B-18,OK,6.9399999999999995,0.7910662824207494,False,False,False
SKU-10506,Beverages,3.04,Frozen,False,B04-C-17,OK,5.57,0.5457809694793536,False,False,False
SKU-10507,Dairy,1.35,Ambient,True,D09-C-11,OK,6.18,0.2184466019417476,False,False,False
SKU-10508,Groceries,7.01,Refrigerated,True,D23-A-04,OK,5.03,1.393638170974155,False,False,False
SKU-10509,Health,2.58,Frozen,False,A11-D-16,OK,6.9,0.3739130434782609,False,False,False
SKU-10510,Dairy,6.53,Refrigerated,False,B11-E-14,OK,6.18,1.0566343042071198,False,False,False
SKU-10511,Snacks,4.32,Ambient,False,A18-F-14,OK,6.9399999999999995,0.622478386167147,False,False,False
SKU-10512,Dairy,1.49,Ambient,False,C09-B-16,OK,6.18,0.2411003236245955,False,False,False
SKU-10513,Health,6.55,Ambient,True,F13-B-10,OK,6.9,0.9492753623188405,False,False,False
SKU-10514,Frozen,2.72,Ambient,False,B21-E-09,OK,5.91,0.46023688663282575,False,False,False
SKU-10515,Frozen,6.04,Ambient,False,A07-E-13,OK,5.91,1.0219966159052454,False,False,False
SKU-10516,Snacks,1.39,Ambient,False,E04-A-08,OK,6.9399999999999995,0.20028818443804033,False,False,False
SKU-10517,Beverages,6.66,Refrigerated,False,E18-D-04,OK,5.57,1.1956912028725313,False,False,False
SKU-10518,Frozen,8.77,Ambient,False,C23-E-11,OK,5.91,1.4839255499153976,False,False,False
SKU-10519,Beverages,3.97,Ambient,True,D04-F-05,OK,5.57,0.7127468581687613,False,False,False
SKU-10520,Beverages,11.14,Refrigerated,False,D18-D-12,OK,5.57,2.0,False,False,False
